text_ID,volume_ID,page_ID,row_number,text
W1PD133161,I4PD2795,I4PD27950109,1,བཞིན་བྱ། །གྲོགས་ལ་འཁྲུགས་རྩོད་འཁྲོས་སྨོད་སྒོ་གསུམ་འཐབ། །བཤགས་སྦྱོང་
W1PD133161,I4PD2795,I4PD27950109,2,བཀའ་ཡི་ཆ་གཅིག་སླ་བས་འབད། །བྱང་སེམས་ཞེ་སྡང་འདོད་ཆགས་གཏི་མུག་དང་། །
W1PD133161,I4PD2795,I4PD27950109,3,ང་རྒྱལ་ཕྲག་དོག་ལུས་ངག་རྩོལ་སེམས་ལོག །བཤགས་སྦྱོང་གྲོགས་བས་ཆ་གཅིག་སླ་
W1PD133161,I4PD2795,I4PD27950109,4,བར་གསུངས། །མ་བཤགས་ཚེ་འདིར་སྡུག་བསྔལ་ན་ཚ་འབྱུང་། །ཕྱི་མར་མནར་མེད་
W1PD133161,I4PD2795,I4PD27950109,5,དམྱལ་བའི་གནས་སུ་ལྟུང་། །དམ་ཚིག་ལྡན་པ་གནས་སྐབས་ཚེ་བསོད་འཕེལ། །
W1PD133161,I4PD2795,I4PD27950109,6,མཐར་ཐུག་དོན་གཉིས་ཡོངས་སུ་རྫོགས་པར་འགྱུར། །མཐུན་པའི་དཔེ་ནི་གུ་ཡའི་
W1PD133161,I4PD2795,I4PD27950109,7,རྒྱུད་ཉིད་ལས། །བཅུ་དང་གཅིག་གིས་སྟོན་པའི་ལུང་དོན་བཀྲལ། །དེ་རྣམས་དང་
W1PD133161,I4PD2795,I4PD27950109,8,བྲལ་ཡེ་བསྲུང་ཆེན་པོ་ནི། །དེ་དག་མ་ཉམས་བསྲུང་བའི་མཐུ་ལས་རྙེད། །ངོ་བོ་བོན་
W1PD133161,I4PD2795,I4PD27950109,9,ཉིད་བདེ་བ་ཆེན་པོ་ལ། །མཚན་ཉིད་རྣམ་པར་དག་པས་བསྲུང་བྱ་འདས། །མ་དག་
W1PD133161,I4PD2795,I4PD27950109,10,མཚན་མ་རང་བཞིན་འགགས་ནས་མེད། །མེད་དང་གཅིག་བུ་ཕྱལ་བ་ལྷུན་གྲུབ་བཞི། །
W1PD133161,I4PD2795,I4PD27950109,11,ཡང་ན་གསོད་གསོ་ཆགས་ཚངས་སྦྱིན་བླངས་དང་། །བདེན་རྫུན་གཉིས་མེད་བསེན་
W1PD133161,I4PD2795,I4PD27950109,12,ཐུབ་དགོངས་པའོ། །ཕྲིན་ལས་ཟབ་མོའི་དོན་ལ་རྣམ་པ་གསུམ། །དབང་པོ་རྣོ་འབྲིང་
W1PD133161,I4PD2795,I4PD27950109,13,རྡུལ་པོ་ལ་དགོངས་ནས། །རྒྱས་འབྲིང་བསྡུས་པ་གསུམ་བསྟན་རྒྱས་པ་ལ། །ཞི་ཁྲོ་
W1PD133161,I4PD2795,I4PD27950109,14,གཉིས་ཏེ་བསྙེན་སྒྲུབ་ཉི་ཤུ་བདུན། །འབྲིང་པོ་ལའང་དེ་བཞིན་དབྱེ་བའོ། །བསྡུས་
W1PD133161,I4PD2795,I4PD27950109,15,པའི་དོན་ལ་གསང་ཐུས་ཡང་ཐུས་གཉིས། །ཡང་ཐུས་ལའང་ཡབ་ཡུམ་སྦགས་
W1PD133161,I4PD2795,I4PD27950109,16,རྐྱང་གཉིས། །ཀུན་ཀྱང་བསྙེན་སྒྲུབ་ཚང་པར་ཉམས་སུ་ལེན། །དེ་ཡང་བསྙེན་པ་
W1PD133161,I4PD2795,I4PD27950109,17,དང་ནི་ཉེ་བསྙེན་དང་། །སྒྲུབ་པ་དང་ནི་སྒྲུབ་པ་ཆེན་པོ་བཞི། །དགུ་བཞི་སུམ་ཅུ་རྩ་
W1PD133161,I4PD2795,I4PD27950109,18,དྲུག་རྒྱུད་དུ་བསྟན། །ལས་ཀྱི་མཐའ་བསྒྱུར་མཆོང་ཆེན་སྡེ་དགུ་ནི། །ཡེ་ཤེས་ལམ་
W1PD133161,I4PD2795,I4PD27950109,19,བྱེད་འོག་མ་དག་ལས་འདས། །རྒྱུ་རྐྱེན་གཟུངས་ལྡན་ལམ་གྱུར་འབྲས་བུ་ནི། །མཐོང་
W1PD133161,I4PD2795,I4PD27950109,20,བའི་ལམ་ལ་རྣམ་སྨིན་ཚེ་དབང་དང་། །སྒོམ་པའི་ལམ་ལ་ཕྱག་ཆེན་སེམས་
W1PD133161,I4PD2795,I4PD27950109,21,དཔའ་དང་། །མཐར་ལམ་ལྷུན་གྲུབ་རིག་འཛིན་འཐོབ་འགྱུར་བ། ། རྒྱུད་དྲུག་དངོས་
W1PD133161,I4PD2795,I4PD27950110,1,བསྟན་ཡང་ན་ལམ་ལྔར་འགྲེལ། །སྡེ་སྣོད་རིན་པོ་ཆེའི་མཛོད་ཡིད་བཞིན་འབྱུང་བའི་
W1PD133161,I4PD2795,I4PD27950110,2,གཏེར་ཞེས་བྱ་བ་ལས། གསང་སྔགས་ཀྱི་གཞི་འཛིན་པ་དམ་ཚིག་དང་ཕྲིན་ལས་
W1PD133161,I4PD2795,I4PD27950110,3,བསྟན་པའི་ལེའུ་སྟེ་བཅུ་བཞི་པའོ། །
W1PD133161,I4PD2795,I4PD27950110,4,རྫོགས་རིམ་མྱུར་དུ་གྲོལ་བའི་ཐབས་ཀྱི་ལམ། །ཐབས་ལ་མ་བརྟེན་ཐོག་མཐའ་
W1PD133161,I4PD2795,I4PD27950110,5,བར་གསུམ་ཉེས། །ཐབས་ཤེས་མ་འབྲེལ་ཐབས་ཀྱིས་གྲོལ་མི་ནུས། །ཟུང་འབྲེལ་སྒོམ་
W1PD133161,I4PD2795,I4PD27950110,6,པ་སྟོབས་ཆེ་ངེས་ཤེས་སྐྱེ།།བོགས་འབྱུང་རྩལ་རྫོགས་འབྲས་བུ་ངོ་མཚར་ཆེ། །དེ་
W1PD133161,I4PD2795,I4PD27950110,7,ཕྱིར་ཁྱད་པར་རྟེན་ནི་ཁམས་དྲུག་ལྡན།།རྒྱུ་རྐྱེན་རྟེན་འབྲེལ་ཚོགས་པའི་ནུས་པ་
W1PD133161,I4PD2795,I4PD27950110,8,ལས། །རྩ་བའི་ལམ་ལ་རླུང་གི་རྟ་ཞོན་ནས། །ཐིག་ལེའི་སྐྱེས་བུས་ཡི་གེའི་མཚོན་
W1PD133161,I4PD2795,I4PD27950110,9,ཐོག་པས། །གཟུང་འཛིན་འཁོར་བའི་གཡུལ་ངོ་བཟློག་བྱས་ལ། །རྣམ་པར་རྟོག་
W1PD133161,I4PD2795,I4PD27950110,10,པའི་དགྲ་བོ་བཙོན་དུ་བཟུང་། །འདུ་བ་རྣམ་བཞིའི་དམག་དཔུང་ཆམ་ལ་ཕབ། །རང་
W1PD133161,I4PD2795,I4PD27950110,11,སེམས་སངས་རྒྱས་རྒྱལ་ས་ཡུལ་དུ་བཅས། །ཡེ་ཤེས་རྒྱུ་བའི་རྩ་ལྔ་རྫོངས་སུ་བརྩིག །རང་
W1PD133161,I4PD2795,I4PD27950110,12,རིག་རྒྱལ་པོ་ཡེ་ཤེས་གཏན་ཡུལ་བཟུང་། །ཐབས་དྲུག་ལམ་གཞན་བློན་པོ་དབང་
W1PD133161,I4PD2795,I4PD27950110,13,ལ་བཏབ། །རྩལ་སྣང་ཤུགས་འབྱུང་རོལ་པའི་འཁོར་ལོ་བསྐོར། །གཞི་ལམ་འབྲས་བུའི་
W1PD133161,I4PD2795,I4PD27950110,14,རྟོགས་པའི་རྒྱལ་མཚན་ཕྱར། །སྣང་བཅས་སྐུ་བཞི་དག་པའི་ལྷ་ཞལ་ལྟས། །མཚན་
W1PD133161,I4PD2795,I4PD27950110,15,མེད་སྐུ་བཞི་བོན་ཉིད་དབྱིངས་ལ་རོལ། །སངས་རྒྱས་མངོན་སུམ་འབྱུང་བ་ངོ་མཚར་ཆེ། །
W1PD133161,I4PD2795,I4PD27950110,16,དེ་ལ་གནས་པ་རྩ་ལ་བརྟེན་པ་རླུང་། །བཀོད་པ་བྱང་ཆུབ་སེམས་ཀྱི་ཐིག་ལེའོ། །སྦུབས་
W1PD133161,I4PD2795,I4PD27950110,17,དང་བཅས་པར་ཁྲག་རླུང་ཐིག་ལེ་རྒྱུ། །ལུས་དབང་སྲོག་དོན་ཡེ་ཤེས་སྐྱེ་བའི་རྩ། །མི་
W1PD133161,I4PD2795,I4PD27950110,18,ཡི་མངལ་དུ་ལུས་གྲུབ་ཐོག་མ་རུ། །མིག་གཉིས་དང་ནི་ལྟེ་བའི་རྩ་མདུད་ཆགས།།དེ་
W1PD133161,I4PD2795,I4PD27950110,19,ལས་ལུས་བསྐྱེད་སྙིང་སུལ་བ་གསུམ་ལ། །རྩ་གསུམ་ཁང་པའི་ཀ་བ་ལྟ་བུར་གནས། །
W1PD133161,I4PD2795,I4PD27950110,20,གཡས་ན་རྐྱང་མ་གཡོན་ན་རོ་མ་རྩ། །དབུས་ན་ཀུན་འདར་མ་གནས་ཡང་གབ་
W1PD133161,I4PD2795,I4PD27950110,21,གསུངས། །གཡས་རྩ་འཁོར་བའི་ཆ་གྱུར་ཟླ་བ་དང་། །ཉོན་མོངས་རླུང་རྒྱུ་སྐྱོན་
W1PD133161,I4PD2795,I4PD27950111,1,གྱི་ཚོགས་རྣམས་འཆར། །བུད་མེད་ལ་ནི་གཡོན་གནས་རྩ་སྣ་གཏུམས། །གཡོན་
W1PD133161,I4PD2795,I4PD27950111,2,རྩ་མྱང་འདས་ཆར་གྱུར་ཉི་མ་དང་། །ཡེ་ཤེས་རླུང་རྒྱུ་ཡོན་ཏན་ཚོགས་རྣམས་འཆར། །
W1PD133161,I4PD2795,I4PD27950111,3,མོ་ལ་གཡས་གནས་རྩ་སྣ་ཐ་དད་གནས།།དབུ་མ་བྱང་ཆུབ་ལམ་ལ་བོན་ཉིད་དང་། །
W1PD133161,I4PD2795,I4PD27950111,4,སྲོག་གི་རླུང་རྒྱུ་རིག་པ་ཀ་དག་འཆར། །དེ་ཡང་ཀུན་རྫོབ་དོན་དམ་གཉིས་སུ་
W1PD133161,I4PD2795,I4PD27950111,5,གནས། །དང་པོའི་གནས་ལུགས་མར་སྣ་གསང་གནས་ཐུག །གསང་ནས་སྙིང་གི་
W1PD133161,I4PD2795,I4PD27950111,6,བར་དུ་རྟ་རྔ་ཙམ། སྙིང་དཀྱིལ་བ་ཐག་སྙིང་ནས་ཨག་ཤོའི་བར། །དར་སྐུད་སུམ་སྒྲིལ་
W1PD133161,I4PD2795,I4PD27950111,7,དེ་ནས་གླད་པའི་བར། །གྲོ་སོག་སྦུབས་ཙམ་ཇེ་རགས་ཚངས་བུག་ཐུག །གཡས་གཡོན་
W1PD133161,I4PD2795,I4PD27950111,8,འཁྲིལ་བས་མདུད་པ་ཉེར་གཅིག་བྱས། །རྩ་གསུམ་ནང་ན་ཡི་གེ་གསུམ་གནས་
W1PD133161,I4PD2795,I4PD27950111,9,པས། །ཕྱི་རུ་ལུས་ངག་ཡིད་དང་ནང་དུག་གསུམ། །གསང་བ་སྐུ་གསུང་ཐུགས་ཀྱིས་
W1PD133161,I4PD2795,I4PD27950111,10,རྟེན་བྱེད་དོ། །སྡོང་པོའི་གསས་མཁར་འཁོར་ལོའི་བྱ་འདབ་གྲངས། །བཞི་ལྔ་དྲུག་
W1PD133161,I4PD2795,I4PD27950111,11,རྣམས་རིམ་བཞིན་སྐུ་བཞི་ལྔ །གསང་སྔགས་བཀའ་དྲུག་དང་སྦྱར་འགལ་བ་མིན། །
W1PD133161,I4PD2795,I4PD27950111,12,སྤྱི་སྤུངས་ལས་ནི་སྤྱི་མགྲིན་སྙིང་ག་ལྟེ། །འཁོར་ལོ་བཞི་ལས་བོན་ཉིད་རྩ་འདབ་
W1PD133161,I4PD2795,I4PD27950111,13,བརྒྱད། །མདུན་གྱི་གསུམ་ནི་བོན་ཉིད་སྐྱེ་མེད་རྟེན། །ཟླུམ་པོའི་དཀྱིལ་དུ་ཡི་གེ་ཏྲཿ
W1PD133161,I4PD2795,I4PD27950111,14,དུ༔ཡཱཾ༔ །གཡས་ན་གཅིག་ནི་ཡེ་ཤེས་འཆར་བའི་རྟེན། ། མཐིང་ག་གྲུ་བཞིའི་སྦུབས་ན་
W1PD133161,I4PD2795,I4PD27950111,15,ཨཿནྲྀཧཱུྃ །གཡོན་ན་རང་རྒྱུད་རྩ་གསུམ་འཁྲུལ་སྣང་རྟེན། །ཟླ་གམ་དབྱིབས་ཅན་
W1PD133161,I4PD2795,I4PD27950111,16,སྦུབས་ན་པྲེསུ༔ ཨཿ །རྒྱབ་མ་ཡོན་ཏན་རྩ་ནི་དབྱིབས་གྲུ་གསུམ། །ཞིང་དང་གཞལ་
W1PD133161,I4PD2795,I4PD27950111,17,ཡས་ལ་སོགས་དག་སྣང་འཆར། །འོད་སེར་ཀུན་གཞི་མཐིང་ག་ཡིད་ཤེས་དང་། །
W1PD133161,I4PD2795,I4PD27950111,18,དམར་པོ་ཉོན་ཡིད་དམར་ནག་དབང་ཤེས་ལྔ། །རིམ་བཞིན་རྩ་དབུགས་ཁྲག་དང་
W1PD133161,I4PD2795,I4PD27950111,19,སྒོའི་དྭངས་མ། །ཏྲཿདུཿཨཿནྲྀཔྲེསུ༔སྐྱོན་ཡོན་གནས། །དེ་དག་དབུགས་དང་
W1PD133161,I4PD2795,I4PD27950111,20,རྩ་ཁྲག་སྙིགས་མར་རྒྱུ། །ལྷ་མི་གཉིས་སུ་སྐྱེ་བའི་ཁ་ཟིན་ནི། །ཡིད་ཤེས་ཀྱིས་བྱས་
W1PD133161,I4PD2795,I4PD27950111,21,ས་བོན་ཨཿ༔ནྲྀར༔བསོག །དེ་བཞིན་ཀུན་གཞིས་ཡི་དྭགས་ལྷ་མིན་དང་། །སྒོ་ལྔས་
W1PD133161,I4PD2795,I4PD27950112,1,བྱོལ་སོང་དམྱལ་བར་སྐྱེ་ཁ་ཟིན། །དེ་དག་དབུས་ན་དྭངས་མའི་རྩ་དཀར་པོ། །
W1PD133161,I4PD2795,I4PD27950112,2,ཤེལ་དཀཪ་སྐུད་འདྲ་རྟ་རྔ་བཅུ་ཆ་ཙམ། །ནང་དུ་ཁྲག་དང་དབུགས་ཀྱི་དྭངས་
W1PD133161,I4PD2795,I4PD27950112,3,མ་ལས། །དྭངས་མ་ལྔ་འདུས་བྱང་ཆུབ་སེམས་ཀྱི་རྟེན། །ལྔ་ལ་རིགས་ལྔ་གསུམ་ནི་སྐུ་
W1PD133161,I4PD2795,I4PD27950112,4,གསུང་ཐུགས། །ཀུན་བཟང་རིགས་ལྔ་བཞུགས་པའི་གསས་མཁར་དེར། །རླུང་སེམས་
W1PD133161,I4PD2795,I4PD27950112,5,འདུས་པས་མྱང་འདས་ཞིང་སྣང་འཆར། །སྟུག་པོ་བཀོད་ཅེས་གཞན་དུ་མི་
W1PD133161,I4PD2795,I4PD27950112,6,གནས་པར། །མཐའ་དག་སྒྲིབ་པ་སྤངས་ལས་རང་བཞིན་རྫོགས། །དེ་ཕྱིར་ལུས་འདི་
W1PD133161,I4PD2795,I4PD27950112,7,སྐུ་དང་ཡེ་ཤེས་རྟེན། །ཡིན་ཕྱིར་འཁོར་འདས་གཞི་ཡི་སྣང་ལུགས་ཙམ། །རང་རྒྱུད་
W1PD133161,I4PD2795,I4PD27950112,8,མ་ཡིན་དོན་ལ་བཟང་ངན་མེད། །ཐམས་ཅད་བྱང་ཆུབ་སེམས་ཀྱི་ཀློང་ན་མཉམ། །
W1PD133161,I4PD2795,I4PD27950112,9,མ་རྒྱུད་ལས་ནི་སྤྱི་མགྲིན་སྙིང་ག་ལྟེ། །ལྟེ་འོག་རྩ་འཁོར་ལྔའི་དབུས་རིགས་ལྔའི་ལྷ། །
W1PD133161,I4PD2795,I4PD27950112,10,སྤྱི་བོར་སོ་གཉིས་ཚད་མེད་ཡུམ་སོ་གཉིས། །མགྲིན་པར་བཅུ་དྲུག་རྒྱུན་མེད་ཡུམ་
W1PD133161,I4PD2795,I4PD27950112,11,བཅུ་དྲུག །སྙིང་གར་བཅུ་གཉིས་ཡུམ་བཞི་ཁྲོ་མོ་བརྒྱད། །ལྟེ་བར་དྲུག་ཅུ་རྩ་བཞིར་
W1PD133161,I4PD2795,I4PD27950112,12,བཅུ་གཉིས་འགྱུར། །ལྟེ་འོག་བཞི་ལ་སྦྱོར་ལམ་མ་བཞི་རྣམས། །ཡེ་ནས་གནས་བཞིན་
W1PD133161,I4PD2795,I4PD27950112,13,རིག་པའི་གདངས་ལས་བསྐྱེད། །མདོ་རུ་འདེག་བྱེད་སྒྲོལ་མ་མོ་ཁབ་ཙམ། །ཚ་གྲང་
W1PD133161,I4PD2795,I4PD27950112,14,བྱིང་རྒོད་རྟོག་མང་གཉེན་པོ་བརྟེན། ། སྤྱི་ལ་སྤྱི་བོར་སུམ་ཅུ་རྩ་གཉིས་དང་། །མགྲིན་
W1PD133161,I4PD2795,I4PD27950112,15,པར་བཅུ་དྲུག་སྙིང་གར་བརྒྱད་དུ་གནས། །སྤྲུལ་པ་དྲུག་ཅུ་རྩ་བཞི་བདེ་སྐྱོང་ན། །
W1PD133161,I4PD2795,I4PD27950112,16,ཉེར་བརྒྱད་གནས་པ་ཡེ་ཁྲིའི་དགོངས་པའོ། །གཡོ་བ་རླུང་ལ་རྩ་བ་གྱེན་རྒྱུ་སྲོག །མེ་
W1PD133161,I4PD2795,I4PD27950112,17,མཉམ་ཁྱབ་བྱེད་ཐུར་སེལ་ལྔ་རིམ་བཞིན། །གནས་ས་མགོ་སྙིང་ལྟེ་བ་ལུས་བྱིངས་
W1PD133161,I4PD2795,I4PD27950112,18,སྨད། །བྱེད་ལས་དབུགས་སྲོག་དྲོད་བརྟས་འབྱིན་བསྡོམས་བྱེད། །གཟུགས་དབྱིབས་
W1PD133161,I4PD2795,I4PD27950112,19,གདུགས་རིན་འཁོར་ལོ་ཟེར་སྦུད་པ། །ཁ་དོག་སེར་དཀར་དམར་ལྗང་སྔོ་བར་སྟོན། །
W1PD133161,I4PD2795,I4PD27950112,20,བསྒོམ་སྟོབས་འཕུར་སྐྱེད་སྦར་འབྱིན་བདེ་ཆེན་སྦྱོར། །འཛིན་ཐབས་བསྡམ་གློད་
W1PD133161,I4PD2795,I4PD27950112,21,གཅར་བསྐུམ་འབྱེད་འཛུམ་བྱ། །ཟིན་རྟགས་འཕུར་འཇུག་འཇིགས་མེད་སྤྲུལ་
W1PD133161,I4PD2795,I4PD27950113,1,བསྒྱུར་འཐོབ། །འབྲས་བུ་གནས་སྐབས་ལམ་དྲུག་མངོན་དུ་བྱེད། །ཡན་ལག་ས་ཆུ་
W1PD133161,I4PD2795,I4PD27950113,2,མེ་རླུང་མཁའ་རླུང་ལྔ། །གནས་ས་རིམ་བཞིན་ལྟེ་གསང་སྙིང་ག་མགྲིན། །སྤྱི་བོ་ལ་
W1PD133161,I4PD2795,I4PD27950113,3,གནས་བྱེད་ལས་གཟུགས་ཚོར་བ། །འདུ་ཤེས་འདུ་བྱེད་རྣམ་ཤེས་བྱ་བ་བྱེད། །གཟུགས་
W1PD133161,I4PD2795,I4PD27950113,4,དབྱིབས་རིམ་བཞིན་གྲུ་བཞི་ཟླ་གམ་དང་། །གྲུ་གསུམ་གཞུ་བདུངས་ལྟར་དང་ཟླུམ་
W1PD133161,I4PD2795,I4PD27950113,5,པོར་གནས། །ཁ་དོག་སེར་དཀར་དམར་ལྗང་མཐིང་གའོ། །བསྒོམས་སྟོབས་ཟད་
W1PD133161,I4PD2795,I4PD27950113,6,པའི་ཏིང་འཛིན་རང་དབང་འབྱོར། །འཛིན་ཐབས་རང་རང་འཁོར་ལོའི་ནང་དུ་
W1PD133161,I4PD2795,I4PD27950113,7,བཅིང་། །ཟིན་རྟགས་སྒོ་གཉིས་འཆར་སྣང་ལྔ་ལྔར་འབྱུང་། །བསྡུ་ན་རང་རླུང་ལས་
W1PD133161,I4PD2795,I4PD27950113,8,རླུང་བདེ་རླུང་གསུམ། །དང་པོ་ལ་ལྔ་རྒྱུ་ལྔ་དབང་ལྔར་གནས། །ལས་རླུང་ལ་ནི་ཞུམ་
W1PD133161,I4PD2795,I4PD27950113,9,རྨུགས་ཁམས་འཁྲུག་དང་། །ཁེངས་དྲེགས་ཆགས་འཁྲེགས་རུ་ངའི་རླུང་ལྔ་ནི། །
W1PD133161,I4PD2795,I4PD27950113,10,རིམ་བཞིན་གླད་སྙིང་གློ་སྲོག་གསང་བ་མཁལ། །བྱེད་ལས་གཏི་མུག་ཞེ་སྡང་ང་
W1PD133161,I4PD2795,I4PD27950113,11,རྒྱལ་དང་། །འདོད་ཆགས་ཕྲག་དོག་ཉོན་མོངས་ལས་བྱེད་དོ། །བདེ་རླུང་ལའང་
W1PD133161,I4PD2795,I4PD27950113,12,ས་དང་མེ་རླུང་ཆུ། །མཁའ་རླུང་དྭངས་མ་མེ་ལོང་སོར་རྟོགས་མཉམ །བྱ་གྲུབ་སྟོང་
W1PD133161,I4PD2795,I4PD27950113,13,ཉིད་རླུང་ལྔས་སྐུ་དང་ནི། །ཡེ་ཤེས་འོད་དང་ཟེར་ཐིག་གསལ་བ་དང་། །མ་འདྲེས་
W1PD133161,I4PD2795,I4PD27950113,14,རྟོགས་དང་རིས་སུ་མ་ཆད་ཅིང་། །རང་ལ་ལྷུན་གྲུབ་སྟོང་ཉིད་ཤེས་པར་བྱེད། །
W1PD133161,I4PD2795,I4PD27950113,15,ཁྱད་པར་དྭངས་མའི་རླུང་ལྔ་དྷུ་ཏིར་ཚུད། །ཟད་པར་འབྱུང་ལྔའི་ཏིང་འཛིན་རྫུ་
W1PD133161,I4PD2795,I4PD27950113,16,འཕྲུལ་འགྲུབ། །རླུང་གིས་བསྟན་པ་འཛིན་སྐྱོང་བསྲུང་བ་ནུས། །རླུང་ལྔ་དབང་
W1PD133161,I4PD2795,I4PD27950113,17,གྱུར་འབྱུང་ལྔའི་རྩལ་དང་ལྡན། །སྟོང་གསལ་ངང་སྐྱེས་དྲོད་འཐོབ་སྐུ་ལྔ་དང་། །
W1PD133161,I4PD2795,I4PD27950113,18,གྲུབ་པ་བསྙེམས་པས་དང་འདྲེན་གདུལ་བྱ་འཛིན། །རྒྱལ་བའི་རྒྱུད་འཛིན་སངས་
W1PD133161,I4PD2795,I4PD27950113,19,རྒྱས་ཚེ་འདིར་འཐོབ། །ནད་བཀྲོལ་གདོན་སྒྲོལ་སྡུག་བསྔལ་རྒྱ་མཚོ་སྐེམས། །ལས་
W1PD133161,I4PD2795,I4PD27950113,20,ངན་གཞི་འཇོམ་ཉོན་མོངས་ཐལ་བ་འདེད། །དགྲ་བགེགས་འགུག་དང་འོག་གི་
W1PD133161,I4PD2795,I4PD27950113,21,ས་ཆུ་འཕེན། །སྟོབས་ཆེན་བརྒྱལ་དང་ཀུན་བཅིང་ཧར་ཐལ་བྱེད། །གཞན་ཡང་
W1PD133161,I4PD2795,I4PD27950114,1,བདས་སླེབ་བྲོས་ཐར་བརྒྱབ་ན་བཤིག །དཀྱུས་ན་མི་བྱིང་མཆོང་ན་མེས་མི་ཚིག །
W1PD133161,I4PD2795,I4PD27950114,2,འཕར་ན་མཁར་ཆགས་འཛུལ་ན་ཟད་པར་འགྲོ། །བཀོད་པ་བྱང་ཆུབ་སེམས་ཀྱི་
W1PD133161,I4PD2795,I4PD27950114,3,ཐིག་ལེ་ནི། །རྐྱང་མར་བདུད་རྩི་རོ་མར་རྡུལ་འབབ་ཅིང་། །ཕོ་ལ་རོ་མ་མོ་ལ་རྐྱང་
W1PD133161,I4PD2795,I4PD27950114,4,མས་འཁྲིལ། །རང་རང་ཁམས་ཕྱིར་མི་འཕེན་བསྲུངས་བར་བྱས། །ཀུན་འདར་མ་
W1PD133161,I4PD2795,I4PD27950114,5,རུ་དྭངས་མ་ཆེན་པོ་ཞེས། །རིག་པའི་ཐིག་ལེ་ཨ་ཡི་རྣམ་པར་གནས། །དེ་ཉིད་སྙིང་
W1PD133161,I4PD2795,I4PD27950114,6,ག་ལྟེ་བ་རླུང་མཚོ་མགྲིན། །སྤྱི་བོ་གསང་གནས་རྣམས་སུ་འཕོ་ཞིང་རྒྱུ། །ཁུ་རྡུལ་གཉིས་
W1PD133161,I4PD2795,I4PD27950114,7,ལ་ཉི་མ་ཟླ་བ་ཞེས། །ཉིན་མཚན་དང་ནི་ཟླ་སྟོད་ཟླ་སྨད་ལ། །འཕེལ་རེས་བྱེད་ཅིང་
W1PD133161,I4PD2795,I4PD27950114,8,ཉི་ཤར་དྲོད་གཡོ་བ། །དྲོས་པར་ལྟེ་བར་ཉིན་ཕྱེད་སྙིང་ག་དང་། །ཕྱི་དྲོར་མགྲིན་པར་
W1PD133161,I4PD2795,I4PD27950114,9,དགོངས་མོར་སྤྱི་བོར་སླེབས། །སྲོད་ལ་མགྲིན་པར་ཐིག་ལེ་བཅུ་དྲུག་བབས། །ནམ་
W1PD133161,I4PD2795,I4PD27950114,10,ཕྱེད་ཐོ་རེངས་ནམ་ལངས་བརྒྱད་བཞི་གཉིས། །ཕྱེད་ཕྱེད་བྲི་བའི་ལྷག་མ་རང་
W1PD133161,I4PD2795,I4PD27950114,11,གནས་འབབ། །མདོར་ན་རྩ་ལམ་རླུང་རྟ་སེམས་ནི་མི། །སྒོ་ལྔའི་ཡུལ་འདྲིམ་ཀུན་
W1PD133161,I4PD2795,I4PD27950114,12,རྟོགས་སྣ་ཚོགས་བསྐྱེད། །དེ་ཕྱིར་སེམས་ཀྱི་གཞོན་པ་བཅིང་བྱས་ཏེ། །འཁོར་ལོ་བཞི་
W1PD133161,I4PD2795,I4PD27950114,13,ལ་རིམ་གྱིས་དྲངས་གྱུར་པས། །རླུང་ཁམས་ཞུགས་དང་གནས་དང་ཐིམ་པ་ཡི། །
W1PD133161,I4PD2795,I4PD27950114,14,གནས་སྐབས་ལམ་ལྔ་ས་བཅུའི་ཡོན་ཏན་འགྲུབ། །མཐར་ཐུག་གཡུང་དྲུང་འཆང་
W1PD133161,I4PD2795,I4PD27950114,15,གི་གོ་འཕང་འཐོབ། །ཐབས་ལམ་རང་ལ་རང་ལུས་གཞན་ལུས་ཀྱི། །སྟེང་སྒོ་འོག་
W1PD133161,I4PD2795,I4PD27950114,16,སྒོའི་གདམས་པ་གཉིས་སུ་གསུངས། །སྤྱི་ནི་རང་འགག་བརྩིས་འགག་བཙན་
W1PD133161,I4PD2795,I4PD27950114,17,ཐབས་འགག །རིམ་གྱིས་འགག་པ་བཞི་སྟེ་དང་པོ་ནི། །མཐར་ཐུག་ཆ་མཐུན་ལྟར་
W1PD133161,I4PD2795,I4PD27950114,18,སྣང་སངས་འཕགས་དང་། །བསམ་གཏན་ལྷ་རིགས་ལ་ཡོད་ལམ་མ་ཡིན། །རྩིས་འགག་
W1PD133161,I4PD2795,I4PD27950114,19,རླུང་དགུ་རེ་རེ་ཉིས་སྟོང་དང་། །བཞི་བརྒྱ་རྒྱུ་བས་ཞག་གཅིག་ཉི་ཁྲི་དང་། །ཆིག་
W1PD133161,I4PD2795,I4PD27950114,20,སྟོང་དྲུག་བརྒྱ་འགྱུ་བས་རང་རང་གི །རྟོག་པ་དེ་སྙེད་སྐྱེ་བས་འགྱུ་བ་ཆེ། །ནང་དུ་
W1PD133161,I4PD2795,I4PD27950114,21,འཕར་རྩར་འགྱུ་བ་ཆུང་བ་རྣམས། །བསྡོམས་པས་འབུམ་དང་ཉི་ཁྲི་དྲུག་སྟོང་དང་། །
W1PD133161,I4PD2795,I4PD27950115,1,དྲུག་བརྒྱ་འགྱུ་བས་རང་རང་མཚན་ཉིད་སྟོན། །བཙན་ཐབས་འགག་ནི་སྟེང་འོག་
