IF5735535,མཁས་དབང་ཚུལ་ཁྲིམས་བློ་གྲོས་ཀྱི་འཆད་ཁྲིད་མཐའ་གཉིས་རབ་གསལ།,W3CN4693
I09FA9E2E,ཀྲུང་གོའི་ལོ་རྒྱུས་རིག་གནས་གྲགས་ཅན་གྲོང་ཁྱེར། ལྷ་ས།,W3PD362
I0CFE31CB,ཚད་མ་རྣམ་འགྲེལ་གྱི་རྩ་བ།,W3CN4970
IE746BECA,ཀློང་རྡོལ་བླ་མའི་རྣམ་ཐར།,W1KG25162
I4589C155,རྡོ་རིང་པཎྜི་ཏ་བསྟན་འཛིན་དཔལ་འབྱོར་ལགས་ཀྱི་སྐུ་ཚེའི་ལོ་རྒྱུས་དང་། གཞས་ཚིག་ཕྱོགས་བསྡུས་དགའ་བའི་གླུ་དབྱངས།,W1KG13792
I5E5E9B06,སྙིང་ཐིག་གི་སྔོན་འགྲོའི་ཟིན་བྲིས།,W3CN4341
I42FBADC2,རྩ་ཤེས་ཀྱི་ཊཱི་ཀ་དང་ཚིག་གསལ་གྱི་དཀའ་གནད་དང་སྤྱི་སྡོམ།,W3CN3438
I909D6EDD,དཔལ་ཡུལ་བའི་མཁས་གྲུབ་འགའི་མཛད་རྣམ་ལྷན་བསྡུས།,W1PD159378
IBD2332C9,བྱང་ཆུབ་ལམ།,W3CN4982
I258FAEAA,སྨྱུང་གནས་ཀྱི་རྣམ་བཤད་དང་ཕན་ཡོན་སྐོར་ཕྱོགས་བསྒྲིགས།,W3CN4918
IBB6838FB,ཤེར་ཕྱིན་མངོན་རྟོགས་རྒྱན་གྱི་འགྲེལ་པ་དང་བཅས་པའི་རྣམ་བཤད་སྙིང་པོའི་རྒྱན་གྱི་དགོངས་དོན་གསལ་བར་བྱེད་པའི་མེ་ལོང་།,W1KG25080
IC0282748,བསམ་གཟུགས་ཀྱི་མཐའ་དཔྱོད་འབྲིང་པོ།,W1KG24612
I416B2616,དབུ་མ་འཇུག་པའི་རང་འགྲེལ།,W1KG25101
IC644D44A,རྗེ་བཙུན་གྲགས་པ་མཁས་གྲུབ་དཔལ་བཟང་པོའི་རྣམ་པར་ཐར་པ་ཐར་འདོད་སྙིང་གི་དགའ་སྟོན།,W1KG25219
I7D178A1A,སྔགས་ཆས་ཀྱི་རྣམ་བཤད།,W1AC360
ID3F16D64,ཤེལ་དཀར་ཆོས་འབྱུང་།,W1KG16556
I14555DB1,ཁྱིམ་གཞིས།,W1KG14603
IAA6A1B51,དཔྱད་རྩོམ་ནོར་བུའི་ཕྲེང་བ། ༼དེབ་ཕྲེང་བཅུ་པ།༽,W2DB4592
I8D522160,དགོད་གཏམ་ཐོས་པ་འཛུམ་ཤོར།,W1AC280
IB54D15BB,བོ་དོང་པའི་ཞལ་འདོན་ཕྱོགས་བསྒྲིགས།,W3CN5141
I699B1D80,འཇིགས་བྱེད་ཆོས་འབྱུང་།,W1KG25168
I349E7EC4,ཡུམ་གསུམ་གནོད་འཇོམས།,W8LS18964
ICE683C06,ས་སྐྱའི་མཁས་གྲུབ་ཆེན་པོ་ཁག་གསུམ་གྱི་རྣམ་ཐར།,W8LS20730
I41DB11DC,རེབ་ཀོང་རུས་མཛོད་ལྟ་བ་མཁའ་ཁྱབ་ཕྱོགས་བྲལ།,W1KG6248
IB5D37413,མངོན་པར་རྟོགས་པའི་རྒྱན།,W3CN5057
I9B55C8E8,ཞལ་འདོན་ཕྱོགས་བསྒྲིགས།,W1KG16928
I8CA9F909,རྗེ་བཙུན་མི་ལའི་གསུང་མགུར་གཅེས་བསྡུས་ངེས་དོན་གདམས་ངག་རོལ་མཚོ།,W3CN4774
I040E4D86,སྟག་ལུང་སྡོམ་གསུམ་རྒྱས་འབྲིང་བསྡུས་པ་ཕྱོགས་གཅིག་ཏུ་བསྒྲིགས་པ།,W1KG15922
I42C2C2F2,མངའ་རིས་གསེར་རྫོང་།,W1KG16805
I0595B408,སྡེ་དགེའི་བྲོ་ཆེན།,W1KG24104
IAE944CB3,ལེགས་བཤད་དཔེ་ཚོགས་ནོར་བུའི་ཕྲེང་བ། （༡）,W1GS54156
I2668D101,མཐིང་མུ་ནི་ལྷ་རྫོང་།,W3PD397
I3121C335,དགེ་ཚུལ་ལྔ་བཅུ་པའི་ཁྲིད་ཟིན་ཚུལ་ཁྲིམས་གསལ་བའི་ཉིན་བྱེད།,W1KG15855
I22E22B32,མངོན་རྟོགས་རྒྱན་གྱི་གཞུང་སྔ་ཕྱིའི་འབྲེལ་བ་དང་དཀའ་གནས་ལ་དཔྱད་པ་སྦས་དོན་ཟབ་མོའི་གཏེར་གྱི་ཁ་འབྱེད།,W3CN4726
I81883768,ཤང་ཤང་སྨན་རྫོང་།,W1PD137786
I7EB88E29,གཉུག་སེམས་སྐོར་གསུམ་དང་གཞུང་སྤྱིའི་དཀའ་གནད།,W3CN4311
IDDADA826,ཀན་ལྷོའི་དམངས་སྲོལ།,W1PD133151
I44BAF48F,མངོན་རྟོགས་རྒྱན་གྱི་རྒྱས་བཤད་སྦས་དོན་རབ་གསལ་དང་ཞུགས་གནས་ཀྱི་རྣམ་གཞག,W3CN4307
I39175733,པདྨ་བཀའ་ཐང་།,W17320
IE2999392,བཟང་སྤྱོད་སྨོན་ལམ་གྱི་ཟིན་བྲིས་མཁན་ཆེན་འཇིགས་མེད་ཕུན་ཚོགས་ཀྱི་ཞལ་ལུང་།,W3CN4771
I3987B941,ཨ་མདོའི་གཏམ་དཔེ་མཁས་པའི་མགྲིན་རྒྱན།,W1PD137852
I4BF2263E,ཞ་རྣམ་བྲ་གསུམ་གྱི་སུམ་རྟགས་འགྲེལ་པ་ཕྱོགས་བསྒྲིགས་མུན་སེལ་སྒྲོན་མེ།,W1KG18765
I8B8FB4B8,དཀའ་ཆེན་ངག་སྒྲོས།,W3CN4780
I0664F2A6,བྱ་ཚིག་དུས་གསུམ་གྱི་རྣམ་བཞག་ཕྱོགས་བསྒྲིགས།,W1KG12625
I81FAF58F,ཇོ་རུའི་རྣམ་ཐར།,W1KG17281
IA45DB4CB,རྒྱུད་སྨད་ཆོས་ཐོག་ཁག་གི་ལོ་རྒྱུས།,W1KG25068
IBA9A65C0,མཁས་གྲུབ་བླ་མ་དུ་མའི་གསུང་བྱིན་རླབས་ཅན་ཕྱོགས་གཅིག་ཏུ་བསྡུས་པ།,W3CN4343
I1EFC113B,ཐར་པའི་གྲུ་གཟིངས།,W3CN4336
I848FCC54,ཟློས་གར་པད་མའི་དགའ་ཚལ།,W1AC282
I80F3AB38,ཐོག་ཁང་དམར་པོའི་རྨི་ལམ།,W21765
IFDDF12DF,རོང་ཆེན་ལྗགས་ནག་པ་ཀིརྟི་སྐུ་འཕྲེང་རིམ་བྱོན་གྱི་རྣམ་ཐར་ཕྱོགས་བསྒྲིགས།,W2DB5974
ID013D622,གུང་རུ་རྒྱལ་མཚན་བཟང་པོའི་སྟོང་ཐུན་དང་རྣམ་ཐར།,W1AC34
I98F22FFF,སྐབས་དང་པོའི་དོགས་སྤྱོད་བློ་གསལ་རིགས་སྨྲའི་རྒྱན།,W1KG21275
IC9F2029D,དྲིན་ལན་བསབ་པའི་མདོ།,W3CN8173
I1D3B4B3B,ཀརྨ་བསྟན་འཕེལ་གྱི་སྨན་ཡིག,W1KG24723
IA64AC869,ཀརྨ་སི་ཏུའི་སུམ་རྟགས་འགྲེལ་ཆེན་མཁས་པའི་མགུལ་རྒྱན་མུ་རིག་འཕྲེང་མཛེས།,W1KG25180
IC436846F,འབྲི་གུང་གསོ་རིག་གཅེས་བསྡུས།,W1KG14674
IF9C2A9CC,གཡུ་ཁོག་རྒྱ་སྤྲུལ་རིག་འཛིན་ལུང་རིག་གླིང་པའི་གསུང་འབུམ་གཅེས་བསྡུས།,W1PD137838
ID0164221,ཚིག་དོན་རིན་པོ་ཆེའི་མཛོད།,W3CN4957
I8012129A,རྫོགས་པ་ཆེན་པོ་ཀློང་ཆེན་སྙིང་ཐིག་གི་སྔོན་འགྲོའི་ཁྲིད་ཡིག་ཀུན་བཟང་བླ་མའི་ཞལ་ལུང་གི་ཟིན་བྲིས།,W3CN5456
IAD74D86F,དགའ་ལྡན་ཁྲི་ཆེན་རིམ་བྱོན་གྱི་རྣམ་ཐར།,W1AC17
I4BBC57B2,མངོན་པ་ཀུན་བཏུས་ཀྱི་སྡོམ་བྱང་དང་མཆན་འགྲེལ།,W3CN3384
IFD2C3B98,རྫོགས་པ་ཆེན་པོ་ངལ་གསོ་སྐོར་གསུམ།,W1KG20707
I9088FFEF,སྤྱི་དོན་ཤེས་བྱ་རབ་གསལ། གསུང་སྒྲོས་ཕན་བྱེད་རིག་པའི་མཛོད།,W1AC415
IF43A3F9F,སྒྲ་སྒྱུར་མར་པ་ལོ་ཙཱའི་རྣམ་ཐར་ཆེན་མོ་མཐོང་བ་དོན་ཡོད།,W1KG25300
I7B3ADCD2,བོད་ཀྱི་སྐྱེས་ཆེན་དམ་པ་རྣམས་ཀྱི་རྣམ་ཐར་ཕྱོགས་བསྒྲིགས།,W3CN5285
ID6DDC566,ནང་ཆེན་སྐྱབས་མགོན་ཨ་ལྡེའུ་རིན་པོ་ཆེ་གྲུབ་རིགས་ཁྱུ་མཚོག་གི་རྣམ་ཐར།,W3CN5174
I1D81AE26,སུམ་རྟགས་ཀྱི་འགྲེལ་པ་བློ་གསར་འཇུག་ངོགས།,W3CN558
I822BDD9D,བོད་ཀྱི་སྐར་རྩིས་རིག་པའི་རྣམ་བཞག,W1KG21760
IC69E2202,ཧུ་མ་དང་ཧུ་མའི་སྒྲུང་རབས་ཆེན་མོའི་དཔྱད་གླེང་།,W1KG22951
I028DD04D,རྗེ་བཙུན་ལམ་རིམ་པ་ངག་དབང་ཕུན་ཚོགས་ཀྱི་གསུང་འབུམ།,W1PD137798
I8858CF55,དྲང་ངེས་རྣམ་འབྱེད་ཀྱི་དཀའ་འགྲེལ་དགོངས་པ་རབ་གསལ།,W1KG24618
I0B74AEE0,དཔལ་དྭགས་པོ་ཟླ་འོད་གཞོན་ནུའི་ཚོགས་ཆོས་དང་ཞུས་ལན་ཕྱོགས་བསྡུས་མཉམ་མེད་བླ་མའི་ཞལ་སྐྱིན།,W1AC325
IA17C63AA,དབུ་མ་ལ་འཇུག་པའི་སྤྱི་དོན་སྐལ་བཟང་མགུལ་རྒྱན།,W1KG15937
I2A2B4605,ངལ་རྩོལ་སྐོར་གྱི་རྩོད་གླེང་།,W1AC439
IBCB72BCB,ཡེ་ཤེས་ཀྱི་ཌཱ་ཀི་མ་ཇོ་མོ་ལབ་སྒྲོན་གྱི་རྣམ་ཐར་དང་བཀའ་ཚོམས་ཆེན་མོ་སོགས།,W1KG25228
I1C8354F8,བྱ་བ་ཀུན་ལས་བཏུས་པ།,W1KG9032
I666A2AD7,ཤུག་གསེབ་རྗེ་བཙུན་མའི་གསུང་རྣམ་སོགས།,W3CN8057
IDDDDBFEB,ཟུར་བཀོལ་བཞིའི་མཐའ་དཔྱོད་མཁས་པའི་མགུལ་རྒྱན།,W1KG16147
IDDF88EE5,ཕེ་ཌོ།,W1KG23490
I22CD49D1,མ་ཅིག་ལབ་སྒྲོན་གྱི་གཅོད་ཀྱི་འཁྲིད་ཡིག,W1KG24644
I444F511A,མདོ་སྡེ་ལས་བརྒྱ་པ།,W3CN4801
ID85D179B,སློབ་གྲྭ་ཆེན་མོའི་སུམ་རྟགས་སློབ་དེབ།,W1PD152295
I88149D1D,དུས་རབས་ཉེར་གཅིག་པའི་སྙིང་གཏམ།,W21864
IEA7EC335,འབྲུག་པ་སངས་རྒྱས་རྡོ་རྗེའི་གསུང་སྔོན་འགྲོའི་སྐོར།,W1KG26107
