W4PD759,I4PD902,I4PD9020005,1,༄༅། །ཟངས་མདོག་དཔལ་རིའི་སྨོན་ལམ་གྱི་བསྡུས་འགྲེལ་རྣམ་གྲོལ་ནོར་བུའི་ཐེམ་སྐས་ཞེས་བྱ་བ་བཞུགས་སོ། །
W4PD759,I4PD902,I4PD9020006,1,༄༅། །རྒྱལ་ཀུན་གསང་གསུམ་ཡེ་ཤེས་སྒྱུ་མའི་འཕྲུལ། །ངོ་མཚར་རྨད་བྱུང་འཇིགས་བྲལ་རྡོ་རྗེའི་
W4PD759,I4PD902,I4PD9020006,2,སྐུར། །རྩོད་ལྡན་སྙིགས་མའི་མགོན་དུ་ཡོངས་བཞེངས་པ། །གྲུབ་བརྒྱའི་གཙུག་རྒྱན་པདྨ་ཀཱ་རར་
W4PD759,I4PD902,I4PD9020006,3,འདུད། །དེ་ལ་འདིར་ཨོ་རྒྱན་པདྨའི་རྒྱལ་ཚབ་ཏུ་མངའ་གསོལ་བའི་རང་རེ་དམུ་རྒོད་སྙིགས་མའི་སྐྱེ་འགྲོ་རྣམས་
W4PD759,I4PD902,I4PD9020006,4,འདུལ་ཕྱིར་བསམ་བཞིན་དུ་སྤྲུལ་བའི་ཟློས་གར་མངོན་མཁན་སློབ་ཆོས་གསུམ་སྙིགས་མའི་མགོན།    
W4PD759,I4PD902,I4PD9020003,1,༄༅། །ཁང་སར་བསྟན་པའི་དབང་ཕྱུག་གི་གསུང་འབུམ་བཞུགས་སོ། །
W4PD759,I4PD902,I4PD9020004,1,༄༅།།བཀྲ་ཤིས་པད་མའི་གླེགས་བམ་བཞུགས་སོ།།
